run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-12-01 20:05:03.826,run_25_repetition_4,,,py,180,2,0.0,41472000
2024-12-01 20:05:04.051,run_25_repetition_4,,,py,180,2,0.0,41472000
2024-12-01 20:05:04.273,run_25_repetition_4,,,py,180,2,0.0,41472000
2024-12-01 20:05:04.495,run_25_repetition_4,,,py,180,2,0.0,41603072
2024-12-01 20:05:04.717,run_25_repetition_4,,,py,180,2,0.0,41603072
2024-12-01 20:05:04.940,run_25_repetition_4,,,py,180,2,0.0,41603072
2024-12-01 20:05:05.164,run_25_repetition_4,,,py,180,2,0.0,41603072
2024-12-01 20:05:05.388,run_25_repetition_4,,,py,180,2,10.0,41865216
2024-12-01 20:05:05.612,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:05.834,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:06.066,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:06.296,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:06.521,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:06.744,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:06.966,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:07.188,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:07.409,run_25_repetition_4,,,py,180,2,10.0,41865216
2024-12-01 20:05:07.632,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:07.854,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:08.078,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:08.305,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:08.521,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:08.737,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:08.955,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:09.172,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:09.390,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:09.608,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:09.827,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:10.049,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:10.270,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:10.492,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:10.713,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:10.936,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:11.158,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:11.381,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:11.602,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:11.823,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:12.046,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:12.268,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:12.491,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:12.713,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:12.936,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:13.161,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:13.394,run_25_repetition_4,,,py,180,2,10.0,41865216
2024-12-01 20:05:13.627,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:13.860,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:14.085,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:14.310,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:14.532,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:14.755,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:14.977,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:15.198,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:15.421,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:15.643,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:15.870,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:16.099,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:16.322,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:16.544,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:16.766,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:16.989,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:17.211,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:17.433,run_25_repetition_4,,,py,180,2,0.0,41865216
2024-12-01 20:05:17.655,run_25_repetition_4,,,py,180,2,0.0,41865216
