run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-27 20:45:01.144,69.9,149778432
2024-11-27 20:45:02.366,0.0,149909504
2024-11-27 20:45:03.590,10.0,149909504
2024-11-27 20:45:04.809,19.9,149909504
2024-11-27 20:45:06.032,0.0,149909504
2024-11-27 20:45:07.251,10.0,149909504
2024-11-27 20:45:08.470,20.0,149909504
2024-11-27 20:45:09.685,0.0,149909504
2024-11-27 20:45:10.908,0.0,149909504
2024-11-27 20:45:12.139,10.0,149909504
2024-11-27 20:45:13.356,0.0,149909504
2024-11-27 20:45:14.575,0.0,149909504
2024-11-27 20:45:15.813,10.0,149909504
2024-11-27 20:45:17.029,0.0,149909504
2024-11-27 20:45:18.244,0.0,149909504
2024-11-27 20:45:19.461,10.0,149909504
2024-11-27 20:45:20.678,10.0,149909504
2024-11-27 20:45:21.896,0.0,149909504
2024-11-27 20:45:23.114,0.0,149909504
2024-11-27 20:45:24.331,0.0,149909504
2024-11-27 20:45:25.558,9.9,149909504
2024-11-27 20:45:26.776,0.0,149909504
2024-11-27 20:45:27.993,0.0,149909504
2024-11-27 20:45:29.208,0.0,149909504
2024-11-27 20:45:30.431,10.0,149909504
2024-11-27 20:45:31.655,0.0,149909504
2024-11-27 20:45:32.871,10.0,149909504
2024-11-27 20:45:34.087,10.0,149909504
2024-11-27 20:45:35.305,19.9,149909504
2024-11-27 20:45:36.522,0.0,149909504
2024-11-27 20:45:37.739,0.0,149909504
2024-11-27 20:45:38.961,30.0,149909504
2024-11-27 20:45:40.188,10.0,149909504
2024-11-27 20:45:41.405,10.0,149909504
2024-11-27 20:45:42.621,0.0,149909504
2024-11-27 20:45:43.838,10.0,149909504
2024-11-27 20:45:45.055,10.0,149909504
2024-11-27 20:45:46.270,0.0,149909504
2024-11-27 20:45:47.486,0.0,149909504
2024-11-27 20:45:48.702,19.9,149909504
2024-11-27 20:45:49.917,0.0,149909504
2024-11-27 20:45:51.133,10.0,149909504
2024-11-27 20:45:52.350,0.0,149909504
2024-11-27 20:45:53.564,10.0,149909504
2024-11-27 20:45:54.780,10.0,149909504
2024-11-27 20:45:55.997,0.0,149909504
2024-11-27 20:45:57.212,0.0,149909504
2024-11-27 20:45:58.430,0.0,149909504
2024-11-27 20:45:59.650,10.0,149909504
2024-11-27 20:46:00.866,0.0,149909504
2024-11-27 20:46:02.083,0.0,149909504
2024-11-27 20:46:03.306,20.0,149909504
2024-11-27 20:46:04.524,0.0,149909504
2024-11-27 20:46:05.740,0.0,149909504
2024-11-27 20:46:06.957,10.0,149909504
2024-11-27 20:46:08.173,10.0,149909504
2024-11-27 20:46:09.389,10.0,149909504
2024-11-27 20:46:10.605,0.0,149909504
2024-11-27 20:46:11.823,19.9,149909504
2024-11-27 20:46:13.041,0.0,149909504
2024-11-27 20:46:14.258,0.0,149909504
2024-11-27 20:46:15.476,20.0,149909504
2024-11-27 20:46:16.692,10.0,149909504
2024-11-27 20:46:17.910,0.0,149909504
2024-11-27 20:46:19.125,0.0,149909504
2024-11-27 20:46:20.344,10.0,149909504
2024-11-27 20:46:21.560,10.0,149909504
2024-11-27 20:46:22.778,0.0,149909504
2024-11-27 20:46:23.995,0.0,149909504
2024-11-27 20:46:25.212,10.0,149909504
2024-11-27 20:46:26.430,10.0,149909504
2024-11-27 20:46:27.647,0.0,149909504
2024-11-27 20:46:28.870,0.0,149909504
2024-11-27 20:46:30.087,20.0,149909504
2024-11-27 20:46:31.304,0.0,149909504
2024-11-27 20:46:32.521,0.0,149909504
2024-11-27 20:46:33.737,10.0,149909504
2024-11-27 20:46:34.959,0.0,149909504
2024-11-27 20:46:36.174,0.0,149909504
2024-11-27 20:46:37.391,0.0,149909504
2024-11-27 20:46:38.613,10.0,149909504
2024-11-27 20:46:39.833,0.0,149909504
2024-11-27 20:46:41.050,0.0,149909504
2024-11-27 20:46:42.265,0.0,149909504
2024-11-27 20:46:43.480,10.0,149909504
2024-11-27 20:46:44.697,10.0,149909504
2024-11-27 20:46:45.913,0.0,149909504
2024-11-27 20:46:47.129,0.0,149909504
2024-11-27 20:46:48.346,10.0,149909504
2024-11-27 20:46:49.563,10.0,149909504
2024-11-27 20:46:50.777,0.0,149909504
2024-11-27 20:46:51.993,0.0,149909504
2024-11-27 20:46:53.209,10.0,149909504
