run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-11-27 18:52:41.269,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:41.497,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:41.728,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:41.957,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:42.189,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:42.429,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:42.670,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:42.908,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:43.143,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:43.372,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:43.607,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:43.834,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:44.060,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:44.288,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:44.520,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:44.743,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:44.965,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:45.187,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:45.409,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:45.632,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:45.852,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:46.081,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:46.305,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:46.529,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:46.754,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:46.978,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:47.202,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:47.427,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:47.651,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:47.876,run_4_repetition_10,,,cpp,180,2,0.0,21889024
2024-11-27 18:52:48.099,run_4_repetition_10,,,cpp,180,2,0.0,21889024
