run,package,interval,language,exec_time,num_clients,cpu_percentage,memory_usage
2024-12-02 14:17:52.347,run_6_repetition_14,,,py,180,1,10.0,42000384
2024-12-02 14:17:52.569,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:52.791,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:53.012,run_6_repetition_14,,,py,180,1,10.0,42000384
2024-12-02 14:17:53.234,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:53.456,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:53.679,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:53.901,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:54.127,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:54.350,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:54.572,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:54.794,run_6_repetition_14,,,py,180,1,10.0,42000384
2024-12-02 14:17:55.016,run_6_repetition_14,,,py,180,1,0.0,42000384
2024-12-02 14:17:55.239,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:55.460,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:55.681,run_6_repetition_14,,,py,180,1,10.0,42131456
2024-12-02 14:17:55.903,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:56.124,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:56.344,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:56.564,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:56.787,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:57.009,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:57.230,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:57.452,run_6_repetition_14,,,py,180,1,9.9,42131456
2024-12-02 14:17:57.673,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:57.896,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:58.116,run_6_repetition_14,,,py,180,1,10.0,42131456
2024-12-02 14:17:58.337,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:58.558,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:58.779,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:59.001,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:59.224,run_6_repetition_14,,,py,180,1,9.9,42131456
2024-12-02 14:17:59.445,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:59.666,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:17:59.893,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:00.116,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:00.343,run_6_repetition_14,,,py,180,1,10.0,42131456
2024-12-02 14:18:00.575,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:00.806,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:01.037,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:01.259,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:01.489,run_6_repetition_14,,,py,180,1,0.0,42131456
2024-12-02 14:18:01.710,run_6_repetition_14,,,py,180,1,0.0,42131456
